	img	id	shapeIndex	angle	estimate	trueNum	transformed
1125	Sphere1_P6C2OZB0K_view4	P6C2OZB0K	Sphere1	45	5.159055299214529	6.29156913955832	5.902146248351059
1126	Sphere1_V0WGJ25PE_view4	V0WGJ25PE	Sphere1	45	5.308267697401205	6.5998704992128365	6.319362860558094
1127	Sphere1_C0F2MT4I8_view4	C0F2MT4I8	Sphere1	45	5.365976015021851	6.680854678790215	6.488507066284399
1128	Sphere1_DZKSYUNXE_view5	DZKSYUNXE	Sphere1	22	5.123963979403259	6.186208623900494	6.35096462847002
1129	Sphere1_DP63MKML2_view3	DP63MKML2	Sphere1	66	5.384495062789089	6.694562058521095	6.19747272090925
1130	Sphere1_09CV3IWJJ_view4	09CV3IWJJ	Sphere1	45	5.356586274672012	6.645090969505644	6.460689782689322
1131	Sphere1_M17VBMOXP_view5	M17VBMOXP	Sphere1	22	5.220355825078324	6.340359303727752	6.611936583029859
1132	Sphere1_XH3AUM68Y_view5	XH3AUM68Y	Sphere1	22	4.927253685157205	5.332718793265369	5.855976522479931
1133	Sphere1_NLL4ZD1OF_view5	NLL4ZD1OF	Sphere1	22	5.1647859739235145	6.220590170099739	6.460007538940392
1134	Sphere1_F9WPTSZP6_view5	F9WPTSZP6	Sphere1	22	5.056245805348308	5.68697535633982	6.174868809460158
1135	Sphere1_GWR1C9TVA_view5	GWR1C9TVA	Sphere1	22	5.308267697401205	6.6240652277998935	6.860512376476194
1136	Sphere1_5QYN7Y5UM_view5	5QYN7Y5UM	Sphere1	22	5.0238805208462765	5.62040086571715	6.092817106020888
1137	Sphere1_0F5SGWN3M_view4	0F5SGWN3M	Sphere1	45	5.14166355650266	5.707110264748875	5.855405686412613
1138	Sphere1_R5EL7LBSW_view4	R5EL7LBSW	Sphere1	45	5.123963979403259	5.993961427306569	5.808242717973236
1139	Sphere1_L57GY4D4J_view3	L57GY4D4J	Sphere1	66	5.2832037287379885	5.572154032177765	5.900228997593494
1140	Sphere1_TRRBIBGW8_view4	TRRBIBGW8	Sphere1	45	5.187385805840755	6.063785208687608	5.979129340463807
1141	Sphere1_HGFKXUSRE_view4	HGFKXUSRE	Sphere1	45	5.332718793265369	6.672032945461067	6.3904993819061175
1142	Sphere1_09ALO2445_view5	09ALO2445	Sphere1	22	5.19295685089021	6.037870919922137	6.5365240799913735
1143	Sphere1_O9LW3E9NN_view4	O9LW3E9NN	Sphere1	45	5.247024072160486	6.45833828334479	6.144605802085049
1144	Sphere1_ZKZXTTU4V_view5	ZKZXTTU4V	Sphere1	22	4.762173934797756	4.74493212836325	5.479516186079071
1145	Sphere1_KGQ777J3R_view2	KGQ777J3R	Sphere1	0	3.9512437185814275	4.248495242049359	4.8326607971867155
1146	Sphere1_K7G8CQJMA_view5	K7G8CQJMA	Sphere1	22	5.3471075307174685	6.7357800142423265	6.973543570522089
1147	Sphere1_P6C2OZB0K_view5	P6C2OZB0K	Sphere1	22	5.225746673713202	6.29156913955832	6.62688950454228
1148	Sphere1_V0WGJ25PE_view5	V0WGJ25PE	Sphere1	22	5.308267697401205	6.5998704992128365	6.860512376476194
1149	Sphere1_4397Z7VST_view1	4397Z7VST	Sphere1	90	4.3694478524670215	4.1588830833596715	3.5908195402415863
1150	Sphere1_DP63MKML2_view4	DP63MKML2	Sphere1	45	5.308267697401205	6.694562058521095	6.319362860558094
1151	Sphere1_C0F2MT4I8_view5	C0F2MT4I8	Sphere1	22	5.3706380281276624	6.680854678790215	7.04297847566232
1152	Sphere1_09CV3IWJJ_view5	09CV3IWJJ	Sphere1	22	5.267858159063328	6.645090969505644	6.745000746253218
1153	Sphere1_O56YWQXKG_view1	O56YWQXKG	Sphere1	90	5.5134287461649825	5.84354441703136	6.372764585427774
1154	Sphere1_R5EL7LBSW_view5	R5EL7LBSW	Sphere1	22	5.117993812416755	5.993961427306569	6.33519935151088
1155	Sphere1_ZLKGK434W_view1	ZLKGK434W	Sphere1	90	5.099866427824199	4.844187086458591	5.170134194116805
1156	Sphere1_TRRBIBGW8_view5	TRRBIBGW8	Sphere1	22	5.170483995038151	6.063785208687608	6.4754007844633925
1157	Sphere1_0F5SGWN3M_view5	0F5SGWN3M	Sphere1	22	5.043425116919247	5.707110264748875	6.142202750810135
1158	Sphere1_L57GY4D4J_view4	L57GY4D4J	Sphere1	45	5.062595033026967	5.572154032177765	5.647879983552084
1159	Sphere1_HGFKXUSRE_view5	HGFKXUSRE	Sphere1	22	5.293304824724492	6.672032945461067	6.817492429144391
1160	Sphere1_ME0V47WOJ_view1	ME0V47WOJ	Sphere1	90	5.564520407322694	6.373319789577012	6.536814375100764
1161	Sphere1_O9LW3E9NN_view5	O9LW3E9NN	Sphere1	22	5.247024072160486	6.45833828334479	6.686277820453739
1162	Sphere1_62QUFTE77_view1	62QUFTE77	Sphere1	90	5.552959584921617	6.1092475827643655	6.49939589746279
1163	Sphere1_4397Z7VST_view2	4397Z7VST	Sphere1	0	3.871201010907891	4.1588830833596715	4.748199066685233
1164	Sphere1_O56YWQXKG_view2	O56YWQXKG	Sphere1	0	4.430816798843313	5.84354441703136	5.513667994026445
1165	Sphere1_DP63MKML2_view5	DP63MKML2	Sphere1	22	5.288267030694535	6.694562058521095	6.803073888906198
1166	Sphere1_ZLKGK434W_view2	ZLKGK434W	Sphere1	0	3.970291913552122	4.844187086458591	4.853991094681501
1167	Sphere1_KGQ777J3R_view3	KGQ777J3R	Sphere1	66	4.574710978503383	4.248495242049359	4.1951452989335
1168	Sphere1_R4UWAE46A_view1	R4UWAE46A	Sphere1	90	5.545177444479562	6.539585955617669	6.474305869073401
1169	Sphere1_4JPFEVFG4_view1	4JPFEVFG4	Sphere1	90	5.568344503761097	6.505784060128229	6.54923003789542
1170	Sphere1_L57GY4D4J_view5	L57GY4D4J	Sphere1	22	4.990432586778736	5.572154032177765	6.0094557572185785
1171	Sphere1_62QUFTE77_view2	62QUFTE77	Sphere1	0	4.51085950651685	6.1092475827643655	5.656532033980845
1172	Sphere1_4397Z7VST_view3	4397Z7VST	Sphere1	66	4.51085950651685	4.1588830833596715	4.0736272848588335
1173	Sphere1_9LIEE3VQ0_view1	9LIEE3VQ0	Sphere1	90	5.529429087511423	6.893656354602635	6.423773917841142
1174	Sphere1_ME0V47WOJ_view2	ME0V47WOJ	Sphere1	0	4.718498871295094	6.373319789577012	6.066078000036914
1175	Sphere1_O56YWQXKG_view3	O56YWQXKG	Sphere1	66	5.2832037287379885	5.84354441703136	5.900228997593494
1176	Sphere1_ZLKGK434W_view3	ZLKGK434W	Sphere1	66	5.087596335232384	4.844187086458591	5.364070902941851
1177	Sphere1_4JPFEVFG4_view2	4JPFEVFG4	Sphere1	0	4.7535901911063645	6.505784060128229	6.140844603532951
1178	Sphere1_R4UWAE46A_view2	R4UWAE46A	Sphere1	0	4.836281906951478	6.539585955617669	6.323379423355693
1179	Sphere1_KGQ777J3R_view4	KGQ777J3R	Sphere1	45	4.382026634673881	4.248495242049359	4.198667146112893
1180	Sphere1_4397Z7VST_view4	4397Z7VST	Sphere1	45	4.248495242049359	4.1588830833596715	3.985191200252114
1181	Sphere1_EILPFXBOV_view1	EILPFXBOV	Sphere1	90	5.564520407322694	6.794586580876499	6.536814375100764
1182	Sphere1_62QUFTE77_view3	62QUFTE77	Sphere1	66	5.278114659230517	6.1092475827643655	5.885647836690779
1183	Sphere1_9LIEE3VQ0_view2	9LIEE3VQ0	Sphere1	0	5.075173815233827	6.893656354602635	6.9007949056691515
1184	Sphere1_O56YWQXKG_view4	O56YWQXKG	Sphere1	45	5.062595033026967	5.84354441703136	5.647879983552084
1185	Sphere1_ZLKGK434W_view4	ZLKGK434W	Sphere1	45	4.867534450455582	4.844187086458591	5.17077676179311
1186	Sphere1_4JPFEVFG4_view3	4JPFEVFG4	Sphere1	66	5.365976015021851	6.505784060128229	6.142128497599394
1187	Sphere1_R4UWAE46A_view3	R4UWAE46A	Sphere1	66	5.4510384535657	6.539585955617669	6.400027860328812
1188	Sphere1_ME0V47WOJ_view3	ME0V47WOJ	Sphere1	66	5.3471075307174685	6.373319789577012	6.086199870306082
1189	Sphere1_4397Z7VST_view5	4397Z7VST	Sphere1	22	4.343805421853684	4.1588830833596715	4.684566128322096
1190	Sphere1_KGQ777J3R_view5	KGQ777J3R	Sphere1	22	4.430816798843313	4.248495242049359	4.831102325692939
1191	Sphere1_62QUFTE77_view4	62QUFTE77	Sphere1	45	5.181783550292085	6.1092475827643655	5.963823204056663
1192	Sphere1_9LIEE3VQ0_view3	9LIEE3VQ0	Sphere1	66	5.420534999272286	6.893656354602635	6.306460020636493
1193	Sphere1_ZLKGK434W_view5	ZLKGK434W	Sphere1	22	4.820281565605037	4.844187086458591	5.607977006943095
1194	Sphere1_O56YWQXKG_view5	O56YWQXKG	Sphere1	22	5.10594547390058	5.84354441703136	6.3035251179278795
1195	Sphere1_4JPFEVFG4_view4	4JPFEVFG4	Sphere1	45	5.278114659230517	6.505784060128229	6.232710816091611
1196	Sphere1_R4UWAE46A_view4	R4UWAE46A	Sphere1	45	5.278114659230517	6.539585955617669	6.232710816091611
1197	Sphere1_62QUFTE77_view5	62QUFTE77	Sphere1	22	5.117993812416755	6.1092475827643655	6.33519935151088
1198	Sphere1_ME0V47WOJ_view4	ME0V47WOJ	Sphere1	45	5.293304824724492	6.373319789577012	6.276215256876583
1199	Sphere1_9LIEE3VQ0_view4	9LIEE3VQ0	Sphere1	45	5.4116460518550396	6.893656354602635	6.62544469888185
1200	Sphere1_4JPFEVFG4_view5	4JPFEVFG4	Sphere1	22	5.3230099791384085	6.505784060128229	6.903183585966392
1201	Sphere1_R4UWAE46A_view5	R4UWAE46A	Sphere1	22	5.298317366548036	6.539585955617669	6.831871537489061
1202	Sphere1_EILPFXBOV_view2	EILPFXBOV	Sphere1	0	4.983606621708336	6.794586580876499	6.670677381120523
1203	Sphere1_9LIEE3VQ0_view5	9LIEE3VQ0	Sphere1	22	5.393627546352362	6.893656354602635	7.1115142348511675
1204	Sphere1_ME0V47WOJ_view5	ME0V47WOJ	Sphere1	22	5.303304908059076	6.373319789577012	6.846211443886247
1205	Sphere1_EILPFXBOV_view3	EILPFXBOV	Sphere1	66	5.438079308923196	6.794586580876499	6.360128106110565
1206	Sphere1_EILPFXBOV_view4	EILPFXBOV	Sphere1	45	5.375278407684165	6.794586580876499	6.5161789359999105
1207	Sphere1_EILPFXBOV_view5	EILPFXBOV	Sphere1	22	5.393627546352362	6.794586580876499	7.1115142348511675
1208	Sphere2_0O49QWGN4_view1	0O49QWGN4	Sphere2	90	4.700480365792417	4.204692619390966	4.671546173309661
1209	Sphere2_K39F6AVNN_view1	K39F6AVNN	Sphere2	90	5.0238805208462765	4.61512051684126	5.528981377762939
1210	Sphere2_UR5ZE5AKH_view1	UR5ZE5AKH	Sphere2	90	5.135798437050262	4.836281906951478	5.8075274343737675
1211	Sphere2_G4MH8RYGM_view1	G4MH8RYGM	Sphere2	90	4.844187086458591	4.430816798843313	5.062195563590976
1212	Sphere2_TRYLJ0I51_view1	TRYLJ0I51	Sphere2	90	5.181783550292085	5.1298987149230735	5.919267085378756
1213	Sphere2_GBN5H2EJY_view1	GBN5H2EJY	Sphere2	90	5.318119993844216	5.393627546352362	6.241275013944623
1214	Sphere2_7OSHZ4PG7_view1	7OSHZ4PG7	Sphere2	90	5.2574953720277815	5.313205979041787	6.099801093183011
1215	Sphere2_36IQC4S5U_view1	36IQC4S5U	Sphere2	90	5.262690188904886	5.225746673713202	6.11203121279555
1216	Sphere2_E1ZZ7AY7Y_view1	E1ZZ7AY7Y	Sphere2	90	5.3471075307174685	5.537334267018537	6.307950975251735
1217	Sphere2_6KDMAJJKI_view1	6KDMAJJKI	Sphere2	90	5.342334251964811	5.662960480135946	6.297014810033669
1218	Sphere2_O9MO8LGMN_view1	O9MO8LGMN	Sphere2	90	5.318119993844216	5.602118820879701	6.241275013944623
1219	Sphere2_NN44E2MOY_view1	NN44E2MOY	Sphere2	90	5.332718793265369	5.4680601411351315	6.274932981401719
1220	Sphere2_VLOW1E5JM_view1	VLOW1E5JM	Sphere2	90	5.3706380281276624	5.921578419643816	6.361613653888153
1221	Sphere2_D0O54XEU1_view1	D0O54XEU1	Sphere2	90	5.37989735354046	5.7745515455444085	6.382616773126426
1222	Sphere2_W0HBR9ZM0_view1	W0HBR9ZM0	Sphere2	90	5.351858133476067	5.720311776607412	6.318818300786287
1223	Sphere2_SSU6ROW2Q_view1	SSU6ROW2Q	Sphere2	90	5.3230099791384085	6.089044875446846	6.252566740040837
1224	Sphere2_9BN8VUCNJ_view1	9BN8VUCNJ	Sphere2	90	5.480638923341991	5.87493073085203	6.6069950169096
1225	Sphere2_VRKY4XC4S_view1	VRKY4XC4S	Sphere2	90	5.375278407684165	5.966146739123692	6.372147522314901
1226	Sphere2_80CZ1PK27_view1	80CZ1PK27	Sphere2	90	5.3471075307174685	6.2324480165505225	6.307950975251735
1227	Sphere2_AU9RGWRCT_view1	AU9RGWRCT	Sphere2	90	5.365976015021851	6.192362489474872	6.35101449041202
1228	Sphere2_W5ILBGFCQ_view1	W5ILBGFCQ	Sphere2	90	5.4638318050256105	6.124683390894205	6.570087604198999
1229	Sphere2_XOS6P16A4_view1	XOS6P16A4	Sphere2	90	5.123963979403259	6.411818267709897	5.778515393125485
1230	Sphere2_1S0MEIPNG_view1	1S0MEIPNG	Sphere2	90	5.2832037287379885	6.327936783729195	6.160129263645032
1231	Sphere2_I3Y55X7S9_view1	I3Y55X7S9	Sphere2	90	5.327876168789581	6.159095388491933	6.263785799394171
1232	Sphere2_HDFDKP25Q_view1	HDFDKP25Q	Sphere2	90	5.3612921657094255	6.0473721790462776	6.340349344229672
1233	Sphere2_BQ159MKMQ_view1	BQ159MKMQ	Sphere2	90	5.10594547390058	6.51025834052315	5.734142468068736
1234	Sphere2_INOM6T8HH_view1	INOM6T8HH	Sphere2	90	5.081404364984463	6.559615237493242	5.673316962027389
1235	Sphere2_BLGIJB5JP_view1	BLGIJB5JP	Sphere2	90	5.075173815233827	6.464588303689961	5.657802895034653
1236	Sphere2_DY2VEYJ6J_view1	DY2VEYJ6J	Sphere2	90	5.308267697401205	6.255750041753367	6.218470341231043
1237	Sphere2_UO51LCNYC_view1	UO51LCNYC	Sphere2	90	5.030437921392435	6.736966958001855	5.545559571435412
1238	Sphere2_UA2DSZ9H1_view1	UA2DSZ9H1	Sphere2	90	5.087596335232384	6.6052979209482015	5.688706257734264
1239	Sphere2_DWBH20JDL_view1	DWBH20JDL	Sphere2	90	5.081404364984463	6.580639137284949	5.673316962027389
1240	Sphere2_JA1G8U5BB_view1	JA1G8U5BB	Sphere2	90	5.056245805348308	6.62273632394984	5.610494426380129
1241	Sphere2_B0C474XPR_view1	B0C474XPR	Sphere2	90	4.969813299576001	6.7464121285733745	5.391067140448662
1242	Sphere2_ALHRNPOPR_view1	ALHRNPOPR	Sphere2	90	5.017279836814924	6.661854740545311	5.5122613409010945
1243	Sphere2_WLR5A1QTG_view1	WLR5A1QTG	Sphere2	90	5.0689042022202315	6.652863029353347	5.6421623105300185
1244	Sphere2_PZMC2Z5GO_view1	PZMC2Z5GO	Sphere2	90	5.220355825078324	6.380122536899765	6.011776915626317
1245	Sphere2_Z7R4L47F6_view1	Z7R4L47F6	Sphere2	90	5.236441962829949	6.432940092739179	6.050028955951106
1246	Sphere2_M85HIFALP_view1	M85HIFALP	Sphere2	90	5.147494476813453	6.48768401848461	5.836097429413204
1247	Sphere2_0O49QWGN4_view2	0O49QWGN4	Sphere2	0	3.9318256327243257	4.204692619390966	4.265531225202604
1248	Sphere2_OV0NGH4PZ_view1	OV0NGH4PZ	Sphere2	90	5.298317366548036	6.295266001439646	6.195365211581855
1249	Sphere2_K39F6AVNN_view2	K39F6AVNN	Sphere2	0	3.9512437185814275	4.61512051684126	4.315691512729188
1250	Sphere2_UR5ZE5AKH_view2	UR5ZE5AKH	Sphere2	0	4.060443010546419	4.836281906951478	4.592530342908411
1251	Sphere2_G4MH8RYGM_view2	G4MH8RYGM	Sphere2	0	3.8918202981106265	4.430816798843313	4.161303251414381
1252	Sphere2_TRYLJ0I51_view2	TRYLJ0I51	Sphere2	0	4.23410650459726	5.1298987149230735	5.014463065032871
1253	Sphere2_7OSHZ4PG7_view2	7OSHZ4PG7	Sphere2	0	4.2626798770413155	5.313205979041787	5.081728206109538
1254	Sphere2_GBN5H2EJY_view2	GBN5H2EJY	Sphere2	0	4.382026634673881	5.393627546352362	5.356095952548831
1255	Sphere2_36IQC4S5U_view2	36IQC4S5U	Sphere2	0	4.290459441148391	5.225746673713202	5.146540360185181
1256	Sphere2_E1ZZ7AY7Y_view2	E1ZZ7AY7Y	Sphere2	0	4.3694478524670215	5.537334267018537	5.327679677435366
1257	Sphere2_6KDMAJJKI_view2	6KDMAJJKI	Sphere2	0	4.382026634673881	5.662960480135946	5.356095952548831
1258	Sphere2_NN44E2MOY_view2	NN44E2MOY	Sphere2	0	4.356708826689592	5.4680601411351315	5.29878102808247
1259	Sphere2_O9MO8LGMN_view2	O9MO8LGMN	Sphere2	0	4.499809670330265	5.602118820879701	5.616444745105646
1260	Sphere2_VLOW1E5JM_view2	VLOW1E5JM	Sphere2	0	4.532599493153256	5.921578419643816	5.687080992877526
1261	Sphere2_D0O54XEU1_view2	D0O54XEU1	Sphere2	0	4.442651256490317	5.7745515455444085	5.491394517275502
1262	Sphere2_W0HBR9ZM0_view2	W0HBR9ZM0	Sphere2	0	4.430816798843313	5.720311776607412	5.465198552737515
1263	Sphere2_9BN8VUCNJ_view2	9BN8VUCNJ	Sphere2	0	4.574710978503383	5.87493073085203	5.776620858200907
1264	Sphere2_SSU6ROW2Q_view2	SSU6ROW2Q	Sphere2	0	4.68213122712422	6.089044875446846	5.999028980019418
1265	Sphere2_VRKY4XC4S_view2	VRKY4XC4S	Sphere2	0	4.61512051684126	5.966146739123692	5.861297379729965
1266	Sphere2_80CZ1PK27_view2	80CZ1PK27	Sphere2	0	4.787491742782046	6.2324480165505225	6.208805338852876
1267	Sphere2_W5ILBGFCQ_view2	W5ILBGFCQ	Sphere2	0	4.68213122712422	6.124683390894205	5.999028980019418
1268	Sphere2_AU9RGWRCT_view2	AU9RGWRCT	Sphere2	0	4.68213122712422	6.192362489474872	5.999028980019418
1269	Sphere2_XOS6P16A4_view2	XOS6P16A4	Sphere2	0	4.859812404361672	6.411818267709897	6.348002293286228
1270	Sphere2_1S0MEIPNG_view2	1S0MEIPNG	Sphere2	0	4.836281906951478	6.327936783729195	6.303141179118839
1271	Sphere2_HDFDKP25Q_view2	HDFDKP25Q	Sphere2	0	4.605170185988092	6.0473721790462776	5.84055998807192
1272	Sphere2_I3Y55X7S9_view2	I3Y55X7S9	Sphere2	0	4.736198448394496	6.159095388491933	6.107713707262057
1273	Sphere2_INOM6T8HH_view2	INOM6T8HH	Sphere2	0	4.997212273764115	6.559615237493242	6.60170377734768
1274	Sphere2_BQ159MKMQ_view2	BQ159MKMQ	Sphere2	0	4.969813299576001	6.51025834052315	6.552237906007438
1275	Sphere2_BLGIJB5JP_view2	BLGIJB5JP	Sphere2	0	4.852030263919617	6.464588303689961	6.333211310292139
1276	Sphere2_DY2VEYJ6J_view2	DY2VEYJ6J	Sphere2	0	4.74493212836325	6.255750041753367	6.125065249783841
1277	Sphere2_UA2DSZ9H1_view2	UA2DSZ9H1	Sphere2	0	5.14166355650266	6.6052979209482015	6.853229969016592
1278	Sphere2_DWBH20JDL_view2	DWBH20JDL	Sphere2	0	5.043425116919247	6.580639137284949	6.683866407895021
1279	Sphere2_JA1G8U5BB_view2	JA1G8U5BB	Sphere2	0	5.1298987149230735	6.62273632394984	6.8333270219589615
1280	Sphere2_ALHRNPOPR_view2	ALHRNPOPR	Sphere2	0	5.170483995038151	6.661854740545311	6.901549843331132
1281	Sphere2_UO51LCNYC_view2	UO51LCNYC	Sphere2	0	5.198497031265826	6.736966958001855	6.94792183854852
1282	Sphere2_B0C474XPR_view2	B0C474XPR	Sphere2	0	5.2574953720277815	6.7464121285733745	7.043670083710872
1283	Sphere2_WLR5A1QTG_view2	WLR5A1QTG	Sphere2	0	5.176149732573829	6.652863029353347	6.910976001832868
1284	Sphere2_PZMC2Z5GO_view2	PZMC2Z5GO	Sphere2	0	4.852030263919617	6.380122536899765	6.333211310292139
1285	Sphere2_Z7R4L47F6_view2	Z7R4L47F6	Sphere2	0	4.897839799950911	6.432940092739179	6.4196282051557745
1286	Sphere2_M85HIFALP_view2	M85HIFALP	Sphere2	0	4.867534450455582	6.48768401848461	6.362634375181081
1287	Sphere2_0O49QWGN4_view3	0O49QWGN4	Sphere2	66	4.653960350157523	4.204692619390966	4.747417299499524
1288	Sphere2_UR5ZE5AKH_view3	UR5ZE5AKH	Sphere2	66	4.9344739331306915	4.836281906951478	5.448874298558589
1289	Sphere2_K39F6AVNN_view3	K39F6AVNN	Sphere2	66	4.890349128221754	4.61512051684126	5.342428019335898
1290	Sphere2_G4MH8RYGM_view3	G4MH8RYGM	Sphere2	66	4.867534450455582	4.430816798843313	5.286820109020052
1291	Sphere2_TRYLJ0I51_view3	TRYLJ0I51	Sphere2	66	5.0689042022202315	5.1298987149230735	5.764214090148343
1292	Sphere2_OV0NGH4PZ_view2	OV0NGH4PZ	Sphere2	0	4.897839799950911	6.295266001439646	6.4196282051557745
1293	Sphere2_7OSHZ4PG7_view3	7OSHZ4PG7	Sphere2	66	5.017279836814924	5.313205979041787	5.644711698034115
1294	Sphere2_GBN5H2EJY_view3	GBN5H2EJY	Sphere2	66	5.081404364984463	5.393627546352362	5.7928508625312745
1295	Sphere2_36IQC4S5U_view3	36IQC4S5U	Sphere2	66	5.049856007249537	5.225746673713202	5.72035206756658
1296	Sphere2_E1ZZ7AY7Y_view3	E1ZZ7AY7Y	Sphere2	66	5.153291594497779	5.537334267018537	5.955274059945218
1297	Sphere2_6KDMAJJKI_view3	6KDMAJJKI	Sphere2	66	5.111987788356544	5.662960480135946	5.862423016850755
1298	Sphere2_O9MO8LGMN_view3	O9MO8LGMN	Sphere2	66	5.181783550292085	5.602118820879701	6.018581836822147
1299	Sphere2_VLOW1E5JM_view3	VLOW1E5JM	Sphere2	66	5.087596335232384	5.921578419643816	5.8069929238734055
1300	Sphere2_NN44E2MOY_view3	NN44E2MOY	Sphere2	66	5.081404364984463	5.4680601411351315	5.7928508625312745
1301	Sphere2_D0O54XEU1_view3	D0O54XEU1	Sphere2	66	5.153291594497779	5.7745515455444085	5.955274059945218
1302	Sphere2_9BN8VUCNJ_view3	9BN8VUCNJ	Sphere2	66	5.204006687076795	5.87493073085203	6.067539953226287
1303	Sphere2_SSU6ROW2Q_view3	SSU6ROW2Q	Sphere2	66	5.214935757608986	6.089044875446846	6.0914817366235425
1304	Sphere2_W0HBR9ZM0_view3	W0HBR9ZM0	Sphere2	66	5.187385805840755	5.720311776607412	6.030958495983533
1305	Sphere2_VRKY4XC4S_view3	VRKY4XC4S	Sphere2	66	5.1647859739235145	5.966146739123692	5.980886946063958
1306	Sphere2_80CZ1PK27_view3	80CZ1PK27	Sphere2	66	5.198497031265826	6.2324480165505225	6.055436414611464
1307	Sphere2_W5ILBGFCQ_view3	W5ILBGFCQ	Sphere2	66	5.241747015059643	6.124683390894205	6.149838202195543
1308	Sphere2_AU9RGWRCT_view3	AU9RGWRCT	Sphere2	66	5.214935757608986	6.192362489474872	6.0914817366235425
1309	Sphere2_XOS6P16A4_view3	XOS6P16A4	Sphere2	66	5.25227342804663	6.411818267709897	6.17260294368284
1310	Sphere2_INOM6T8HH_view3	INOM6T8HH	Sphere2	66	5.318119993844216	6.559615237493242	6.3131278282731635
1311	Sphere2_1S0MEIPNG_view3	1S0MEIPNG	Sphere2	66	5.204006687076795	6.327936783729195	6.067539953226287
1312	Sphere2_BQ159MKMQ_view3	BQ159MKMQ	Sphere2	66	5.25227342804663	6.51025834052315	6.17260294368284
1313	Sphere2_HDFDKP25Q_view3	HDFDKP25Q	Sphere2	66	5.10594547390058	6.0473721790462776	5.848733109292681
1314	Sphere2_BLGIJB5JP_view3	BLGIJB5JP	Sphere2	66	5.231108616854587	6.464588303689961	6.126747243084861
1315	Sphere2_I3Y55X7S9_view3	I3Y55X7S9	Sphere2	66	5.214935757608986	6.159095388491933	6.0914817366235425
1316	Sphere2_B0C474XPR_view3	B0C474XPR	Sphere2	66	5.236441962829949	6.7464121285733745	6.138333988724977
1317	Sphere2_UO51LCNYC_view3	UO51LCNYC	Sphere2	66	5.2574953720277815	6.736966958001855	6.183865386031588
1318	Sphere2_DY2VEYJ6J_view3	DY2VEYJ6J	Sphere2	66	5.159055299214529	6.255750041753367	5.968129630885432
1319	Sphere2_UA2DSZ9H1_view3	UA2DSZ9H1	Sphere2	66	5.293304824724492	6.6052979209482015	6.26054914140839
1320	Sphere2_ALHRNPOPR_view3	ALHRNPOPR	Sphere2	66	5.262690188904886	6.661854740545311	6.19504912559573
1321	Sphere2_JA1G8U5BB_view3	JA1G8U5BB	Sphere2	66	5.308267697401205	6.62273632394984	6.292307681034252
1322	Sphere2_DWBH20JDL_view3	DWBH20JDL	Sphere2	66	5.187385805840755	6.580639137284949	6.030958495983533
1323	Sphere2_WLR5A1QTG_view3	WLR5A1QTG	Sphere2	66	5.198497031265826	6.652863029353347	6.055436414611464
1324	Sphere2_0O49QWGN4_view4	0O49QWGN4	Sphere2	45	4.430816798843313	4.204692619390966	4.466741652534203
1325	Sphere2_PZMC2Z5GO_view3	PZMC2Z5GO	Sphere2	66	5.2574953720277815	6.380122536899765	6.183865386031588
1326	Sphere2_UR5ZE5AKH_view4	UR5ZE5AKH	Sphere2	45	4.653960350157523	4.836281906951478	5.027355129370932
1327	Sphere2_K39F6AVNN_view4	K39F6AVNN	Sphere2	45	4.59511985013459	4.61512051684126	4.883135728896043
1328	Sphere2_G4MH8RYGM_view4	G4MH8RYGM	Sphere2	45	4.564348191467836	4.430816798843313	4.806684524960243
1329	Sphere2_Z7R4L47F6_view3	Z7R4L47F6	Sphere2	66	5.241747015059643	6.432940092739179	6.149838202195543
1330	Sphere2_TRYLJ0I51_view4	TRYLJ0I51	Sphere2	45	4.718498871295094	5.1298987149230735	5.182568639048764
1331	Sphere2_M85HIFALP_view3	M85HIFALP	Sphere2	66	5.267858159063328	6.48768401848461	6.206155079950975
1332	Sphere2_7OSHZ4PG7_view4	7OSHZ4PG7	Sphere2	45	4.8283137373023015	5.313205979041787	5.4395246455521615
1333	Sphere2_GBN5H2EJY_view4	GBN5H2EJY	Sphere2	45	4.867534450455582	5.393627546352362	5.529115665379926
1334	Sphere2_OV0NGH4PZ_view3	OV0NGH4PZ	Sphere2	66	5.159055299214529	6.295266001439646	5.968129630885432
1335	Sphere2_36IQC4S5U_view4	36IQC4S5U	Sphere2	45	4.709530201312334	5.225746673713202	5.16118522495022
1336	Sphere2_E1ZZ7AY7Y_view4	E1ZZ7AY7Y	Sphere2	45	4.890349128221754	5.537334267018537	5.580702506009175
1337	Sphere2_6KDMAJJKI_view4	6KDMAJJKI	Sphere2	45	4.983606621708336	5.662960480135946	5.787529366254198
1338	Sphere2_VLOW1E5JM_view4	VLOW1E5JM	Sphere2	45	4.955827057601261	5.921578419643816	5.726598607449585
1339	Sphere2_O9MO8LGMN_view4	O9MO8LGMN	Sphere2	45	4.927253685157205	5.602118820879701	5.663325773532762
1340	Sphere2_NN44E2MOY_view4	NN44E2MOY	Sphere2	45	4.867534450455582	5.4680601411351315	5.529115665379926
1341	Sphere2_D0O54XEU1_view4	D0O54XEU1	Sphere2	45	4.990432586778736	5.7745515455444085	5.802413046266889
1342	Sphere2_9BN8VUCNJ_view4	9BN8VUCNJ	Sphere2	45	4.955827057601261	5.87493073085203	5.726598607449585
